UF;cod;mun;ano;IDEB
MG;3156452;Rosário da Limeira;2005;3,4
MG;3156502;Rubelita;2005;2,3
MG;3156601;Rubim;2005;3,2
MG;3156700;Sabará;2005;3,5
MG;3156809;Sabinópolis;2005;3,1
MG;3156908;Sacramento;2005;4
MG;3157005;Salinas;2005;3,3
MG;3157104;Salto da Divisa;2005;3,3
MG;3157203;Santa Bárbara;2005;3,2
MG;3157252;Santa Bárbara do Leste;2005;3,4
MG;3157278;Santa Bárbara do Monte Verde;2005;3,7
MG;3157302;Santa Bárbara do Tugúrio;2005;4,4
MG;3157336;Santa Cruz de Minas;2005;3,4
MG;3157377;Santa Cruz de Salinas;2005;3,2
MG;3157401;Santa Cruz do Escalvado;2005;2,7
MG;3157500;Santa Efigênia de Minas;2005;3,3
MG;3157609;Santa Fé de Minas;2005;-
MG;3157658;Santa Helena de Minas;2005;-
MG;3157708;Santa Juliana;2005;3,5
MG;3157807;Santa Luzia;2005;3,5
MG;3157906;Santa Margarida;2005;3,2
MG;3158003;Santa Maria de Itabira;2005;3,1
MG;3158102;Santa Maria do Salto;2005;3
MG;3158201;Santa Maria do Suaçuí;2005;2,9
MG;3158300;Santana da Vargem;2005;3,5
MG;3158409;Santana de Cataguases;2005;4,1
MG;3158508;Santana de Pirapama;2005;3,1
MG;3158607;Santana do Deserto;2005;2,8
MG;3158706;Santana do Garambéu;2005;3,5
MG;3158805;Santana do Jacaré;2005;4,1
MG;3158904;Santana do Manhuaçu;2005;2,9
MG;3158953;Santana do Paraíso;2005;3
MG;3159001;Santana do Riacho;2005;3,3
MG;3159100;Santana dos Montes;2005;3,2
MG;3159209;Santa Rita de Caldas;2005;4,4
MG;3159308;Santa Rita de Jacutinga;2005;2,9
MG;3159357;Santa Rita de Minas;2005;4,4
MG;3159407;Santa Rita de Ibitipoca;2005;3,4
MG;3159506;Santa Rita do Itueto;2005;3,6
MG;3159605;Santa Rita do Sapucaí;2005;4,3
MG;3159704;Santa Rosa da Serra;2005;4,5
MG;3159803;Santa Vitória;2005;3,7
MG;3159902;Santo Antônio do Amparo;2005;3,1
MG;3160009;Santo Antônio do Aventureiro;2005;-
MG;3160108;Santo Antônio do Grama;2005;2,9
MG;3160207;Santo Antônio do Itambé;2005;2,1
MG;3160306;Santo Antônio do Jacinto;2005;2,9
MG;3160405;Santo Antônio do Monte;2005;3,8
MG;3160454;Santo Antônio do Retiro;2005;2,6
MG;3160504;Santo Antônio do Rio Abaixo;2005;2,9
MG;3160603;Santo Hipólito;2005;3,7
MG;3160702;Santos Dumont;2005;3,7
MG;3160801;São Bento Abade;2005;2,6
MG;3160900;São Brás do Suaçuí;2005;4,9
MG;3160959;São Domingos das Dores;2005;3,6
MG;3161007;São Domingos do Prata;2005;3,3
MG;3161056;São Félix de Minas;2005;2,9
MG;3161106;São Francisco;2005;2,8
MG;3161205;São Francisco de Paula;2005;3,5
MG;3161304;São Francisco de Sales;2005;3,3
MG;3161403;São Francisco do Glória;2005;4,4
MG;3161502;São Geraldo;2005;3,9
MG;3161601;São Geraldo da Piedade;2005;2,8
MG;3161650;São Geraldo do Baixio;2005;2,3
MG;3161700;São Gonçalo do Abaeté;2005;3,6
MG;3161809;São Gonçalo do Pará;2005;3,4
MG;3161908;São Gonçalo do Rio Abaixo;2005;2,8
MG;3162005;São Gonçalo do Sapucaí;2005;3,2
MG;3162104;São Gotardo;2005;3,9
MG;3162203;São João Batista do Glória;2005;4,5
MG;3162252;São João da Lagoa;2005;2,9
MG;3162302;São João da Mata;2005;3,1
MG;3162401;São João da Ponte;2005;2,5
MG;3162450;São João das Missões;2005;3,3
MG;3162500;São João del Rei;2005;3,8
MG;3162559;São João do Manhuaçu;2005;3
MG;3162575;São João do Manteninha;2005;3,5
MG;3162609;São João do Oriente;2005;3,6
MG;3162658;São João do Pacuí;2005;2,3
MG;3162708;São João do Paraíso;2005;3
MG;3162807;São João Evangelista;2005;2,7
MG;3162906;São João Nepomuceno;2005;3,1
MG;3162922;São Joaquim de Bicas;2005;2,7
MG;3162948;São José da Barra;2005;3,4
MG;3162955;São José da Lapa;2005;3,7
MG;3163003;São José da Safira;2005;2,8
MG;3163102;São José da Varginha;2005;3,1
MG;3163201;São José do Alegre;2005;3,9
MG;3163300;São José do Divino;2005;2,3
MG;3163409;São José do Goiabal;2005;2,6
MG;3163508;São José do Jacuri;2005;2,8
MG;3163607;São José do Mantimento;2005;3,1
MG;3163706;São Lourenço;2005;3,5
MG;3163805;São Miguel do Anta;2005;3,4
MG;3163904;São Pedro da União;2005;3,9
MG;3164001;São Pedro dos Ferros;2005;3
MG;3164100;São Pedro do Suaçuí;2005;3,3
MG;3164209;São Romão;2005;3,1
MG;3164308;São Roque de Minas;2005;3,9
MG;3164407;São Sebastião da Bela Vista;2005;4
MG;3164431;São Sebastião da Vargem Alegre;2005;3,2
MG;3164472;São Sebastião do Anta;2005;3
MG;3164506;São Sebastião do Maranhão;2005;2,9
MG;3164605;São Sebastião do Oeste;2005;4,4
MG;3164704;São Sebastião do Paraíso;2005;4,1
MG;3164803;São Sebastião do Rio Preto;2005;2,4
MG;3164902;São Sebastião do Rio Verde;2005;4
MG;3165008;São Tiago;2005;3,9
MG;3165107;São Tomás de Aquino;2005;3,5
MG;3165206;São Thomé das Letras;2005;2,9
MG;3165305;São Vicente de Minas;2005;4,2
MG;3165404;Sapucaí-Mirim;2005;4,8
MG;3165503;Sardoá;2005;3
MG;3165537;Sarzedo;2005;3,4
MG;3165552;Setubinha;2005;2,7
MG;3165560;Sem-Peixe;2005;3,8
MG;3165578;Senador Amaral;2005;3,7
MG;3165602;Senador Cortes;2005;-
MG;3165701;Senador Firmino;2005;3,8
MG;3165800;Senador José Bento;2005;-
MG;3165909;Senador Modestino Gonçalves;2005;3,3
MG;3166006;Senhora de Oliveira;2005;3,9
MG;3166105;Senhora do Porto;2005;3,1
MG;3166204;Senhora dos Remédios;2005;3,8
MG;3166303;Sericita;2005;2,9
MG;3166402;Seritinga;2005;-
MG;3166501;Serra Azul de Minas;2005;2,4
MG;3166600;Serra da Saudade;2005;-
MG;3166709;Serra dos Aimorés;2005;3,4
MG;3166808;Serra do Salitre;2005;3,3
MG;3166907;Serrania;2005;4,1
MG;3166956;Serranópolis de Minas;2005;3,4
MG;3167004;Serranos;2005;-
MG;3167103;Serro;2005;2,7
MG;3167202;Sete Lagoas;2005;3,2
MG;3167301;Silveirânia;2005;4,2
MG;3167400;Silvianópolis;2005;4
MG;3167509;Simão Pereira;2005;-
MG;3167608;Simonésia;2005;3,3
MG;3167707;Sobrália;2005;3,2
MG;3167806;Soledade de Minas;2005;4,1
MG;3167905;Tabuleiro;2005;3,9
MG;3168002;Taiobeiras;2005;3,6
MG;3168051;Taparuba;2005;3,8
MG;3168101;Tapira;2005;3,5
MG;3168200;Tapiraí;2005;-
MG;3168309;Taquaraçu de Minas;2005;3
MG;3168408;Tarumirim;2005;3,3
MG;3168507;Teixeiras;2005;3,3
MG;3168606;Teófilo Otoni;2005;2,7
MG;3168705;Timóteo;2005;3,8
MG;3168804;Tiradentes;2005;3,2
MG;3168903;Tiros;2005;4,1
MG;3169000;Tocantins;2005;4
MG;3169059;Tocos do Moji;2005;-
MG;3169109;Toledo;2005;3
MG;3169208;Tombos;2005;3,3
MG;3169307;Três Corações;2005;3,7
MG;3169356;Três Marias;2005;3,4
MG;3169406;Três Pontas;2005;3,5
MG;3169505;Tumiritinga;2005;2,6
MG;3169604;Tupaciguara;2005;3,3
MG;3169703;Turmalina;2005;2,9
MG;3169802;Turvolândia;2005;3,4
MG;3169901;Ubá;2005;4
MG;3170008;Ubaí;2005;2,9
MG;3170057;Ubaporanga;2005;3,7
MG;3170107;Uberaba;2005;3,7
MG;3170206;Uberlândia;2005;3,6
MG;3170305;Umburatiba;2005;-
MG;3170404;Unaí;2005;3,8
MG;3170438;União de Minas;2005;2
MG;3170479;Uruana de Minas;2005;3,4
MG;3170503;Urucânia;2005;3,3
MG;3170529;Urucuia;2005;-
MG;3170578;Vargem Alegre;2005;3,6
MG;3170602;Vargem Bonita;2005;3,7
MG;3170651;Vargem Grande do Rio Pardo;2005;3,1
MG;3170701;Varginha;2005;3,9
MG;3170750;Varjão de Minas;2005;3,6
MG;3170800;Várzea da Palma;2005;3,4
MG;3170909;Varzelândia;2005;2,9
MG;3171006;Vazante;2005;3,6
MG;3171030;Verdelândia;2005;2,7
MG;3171071;Veredinha;2005;3,2
MG;3171105;Veríssimo;2005;3
MG;3171154;Vermelho Novo;2005;3,1
MG;3171204;Vespasiano;2005;3,4
MG;3171303;Viçosa;2005;3,2
MG;3171402;Vieiras;2005;3,5
MG;3171501;Mathias Lobato;2005;2,3
MG;3171600;Virgem da Lapa;2005;3
MG;3171709;Virgínia;2005;4
MG;3171808;Virginópolis;2005;2,6
MG;3171907;Virgolândia;2005;3
MG;3172004;Visconde do Rio Branco;2005;3,5
MG;3172103;Volta Grande;2005;3,6
MG;3172202;Wenceslau Braz;2005;4,7
MG;3100104;Abadia dos Dourados;2007;4,4
MG;3100203;Abaeté;2007;3,6
MG;3100302;Abre Campo;2007;3,7
MG;3100401;Acaiaca;2007;3,2
MG;3100500;Açucena;2007;3,4
MG;3100609;Água Boa;2007;3,2
MG;3100708;Água Comprida;2007;3,8
MG;3100807;Aguanil;2007;3,6
MG;3100906;Águas Formosas;2007;2,9
MG;3101003;Águas Vermelhas;2007;3
MG;3101102;Aimorés;2007;3,4
MG;3101201;Aiuruoca;2007;3,7
MG;3101300;Alagoa;2007;3,9
MG;3101409;Albertina;2007;3,4
MG;3101508;Além Paraíba;2007;3
MG;3101607;Alfenas;2007;4
MG;3101631;Alfredo Vasconcelos;2007;4,6
MG;3101706;Almenara;2007;3,1
MG;3101805;Alpercata;2007;3,4
MG;3101904;Alpinópolis;2007;4,8
MG;3102001;Alterosa;2007;4,3
MG;3102050;Alto Caparaó;2007;2,9
MG;3102100;Alto Rio Doce;2007;4,1
MG;3102209;Alvarenga;2007;3,3
MG;3102308;Alvinópolis;2007;3,8
MG;3102407;Alvorada de Minas;2007;2,8
MG;3102506;Amparo do Serra;2007;3,1
MG;3102605;Andradas;2007;5,1
MG;3102704;Cachoeira de Pajeú;2007;3,6
MG;3102803;Andrelândia;2007;4,1
MG;3102852;Angelândia;2007;2,9
MG;3102902;Antônio Carlos;2007;4,4
MG;3103009;Antônio Dias;2007;3,6
MG;3103108;Antônio Prado de Minas;2007;4,7
MG;3103207;Araçaí;2007;3,9
MG;3103306;Aracitaba;2007;4,9
MG;3103405;Araçuaí;2007;3,2
MG;3103504;Araguari;2007;4,1
MG;3103603;Arantina;2007;3,6
MG;3103702;Araponga;2007;3,9
MG;3103751;Araporã;2007;4,2
MG;3103801;Arapuá;2007;4,6
MG;3103900;Araújos;2007;3,9
MG;3104007;Araxá;2007;4,6
MG;3104106;Arceburgo;2007;4,8
MG;3104205;Arcos;2007;4,3
MG;3104304;Areado;2007;4,5
MG;3104403;Argirita;2007;3,8
MG;3104452;Aricanduva;2007;3,7
MG;3104502;Arinos;2007;3,5
MG;3104601;Astolfo Dutra;2007;3,8
MG;3104700;Ataléia;2007;2,8
MG;3104809;Augusto de Lima;2007;3,7
MG;3104908;Baependi;2007;3,9
MG;3105004;Baldim;2007;4,1
MG;3105103;Bambuí;2007;4,1
MG;3105202;Bandeira;2007;3,9
MG;3105301;Bandeira do Sul;2007;4,7
MG;3105400;Barão de Cocais;2007;3,8
MG;3105509;Barão de Monte Alto;2007;4,1
MG;3105608;Barbacena;2007;4,4
MG;3105707;Barra Longa;2007;3,4
MG;3105905;Barroso;2007;4,4
MG;3106002;Bela Vista de Minas;2007;3
MG;3106101;Belmiro Braga;2007;2,9
MG;3106200;Belo Horizonte;2007;3,6
MG;3106309;Belo Oriente;2007;4
MG;3106408;Belo Vale;2007;3,3
MG;3106507;Berilo;2007;3,9
MG;3106606;Bertópolis;2007;4
MG;3106655;Berizal;2007;3,6
MG;3106705;Betim;2007;4,1
MG;3106804;Bias Fortes;2007;4,5
MG;3106903;Bicas;2007;4,4
MG;3107000;Biquinhas;2007;3,5
MG;3107109;Boa Esperança;2007;4
MG;3107208;Bocaina de Minas;2007;3,6
MG;3107307;Bocaiúva;2007;3,5
MG;3107406;Bom Despacho;2007;3,3
MG;3107505;Bom Jardim de Minas;2007;4,4
MG;3107604;Bom Jesus da Penha;2007;4,9
MG;3107703;Bom Jesus do Amparo;2007;4
MG;3107802;Bom Jesus do Galho;2007;3,9
MG;3107901;Bom Repouso;2007;3,6
MG;3108008;Bom Sucesso;2007;4,5
MG;3108107;Bonfim;2007;3,6
MG;3108206;Bonfinópolis de Minas;2007;3,7
MG;3108255;Bonito de Minas;2007;2,7
MG;3108305;Borda da Mata;2007;4,4
MG;3108404;Botelhos;2007;4,7
MG;3108503;Botumirim;2007;3,3
MG;3108552;Brasilândia de Minas;2007;3,7
MG;3108602;Brasília de Minas;2007;3,1
MG;3108701;Brás Pires;2007;4,8
MG;3108800;Braúnas;2007;4,2
MG;3108909;Brazópolis;2007;4
MG;3109006;Brumadinho;2007;4,1
MG;3109105;Bueno Brandão;2007;5,3
MG;3109204;Buenópolis;2007;3,7
MG;3109253;Bugre;2007;3,7
MG;3109303;Buritis;2007;3,9
MG;3109402;Buritizeiro;2007;3,5
MG;3109451;Cabeceira Grande;2007;3,3
MG;3109501;Cabo Verde;2007;4,2
MG;3109600;Cachoeira da Prata;2007;4,5
MG;3109709;Cachoeira de Minas;2007;5,1
MG;3109808;Cachoeira Dourada;2007;3,2
MG;3109907;Caetanópolis;2007;4
MG;3110004;Caeté;2007;4,2
MG;3110103;Caiana;2007;3,6
MG;3110202;Cajuri;2007;3,3
MG;3110301;Caldas;2007;4,8
MG;3110400;Camacho;2007;4
MG;3110509;Camanducaia;2007;3,7
MG;3110608;Cambuí;2007;4,4
MG;3110707;Cambuquira;2007;3,6
MG;3110806;Campanário;2007;2,1
MG;3110905;Campanha;2007;3,6
MG;3111002;Campestre;2007;4,2
MG;3111101;Campina Verde;2007;3,9
MG;3111150;Campo Azul;2007;3,7
MG;3111200;Campo Belo;2007;4,1
MG;3111309;Campo do Meio;2007;3,8
MG;3111408;Campo Florido;2007;2,9
MG;3111507;Campos Altos;2007;3,6
MG;3111606;Campos Gerais;2007;4,7
MG;3111705;Canaã;2007;3,6
MG;3111804;Canápolis;2007;3,8
MG;3111903;Cana Verde;2007;4,2
MG;3112000;Candeias;2007;4,6
MG;3112059;Cantagalo;2007;3,9
MG;3112109;Caparaó;2007;3,7
MG;3112208;Capela Nova;2007;4,1
MG;3112307;Capelinha;2007;3,6
MG;3112406;Capetinga;2007;4,4
MG;3112505;Capim Branco;2007;3,6
MG;3112604;Capinópolis;2007;4,2
MG;3112653;Capitão Andrade;2007;3,2
MG;3112703;Capitão Enéas;2007;3,3
MG;3112802;Capitólio;2007;4,7
MG;3112901;Caputira;2007;3,2
MG;3113008;Caraí;2007;2,5
MG;3113107;Caranaíba;2007;3,1
MG;3113206;Carandaí;2007;4,2
MG;3113305;Carangola;2007;3,2
MG;3113404;Caratinga;2007;3,5
MG;3113503;Carbonita;2007;3,9
MG;3113602;Careaçu;2007;3,2
MG;3113701;Carlos Chagas;2007;3,8
MG;3113800;Carmésia;2007;4,1
MG;3113909;Carmo da Cachoeira;2007;4,3
MG;3114006;Carmo da Mata;2007;4,5
MG;3114105;Carmo de Minas;2007;4,2
MG;3114204;Carmo do Cajuru;2007;4,4
MG;3114303;Carmo do Paranaíba;2007;4
MG;3114402;Carmo do Rio Claro;2007;4,7
MG;3114501;Carmópolis de Minas;2007;3,7
MG;3114550;Carneirinho;2007;4,1
MG;3114600;Carrancas;2007;4,3
MG;3114709;Carvalhópolis;2007;4,5
MG;3114808;Carvalhos;2007;4,3
MG;3114907;Casa Grande;2007;4,7
MG;3115003;Cascalho Rico;2007;4,3
MG;3115102;Cássia;2007;4,3
MG;3115201;Conceição da Barra de Minas;2007;4,9
MG;3115300;Cataguases;2007;4,1
MG;3115359;Catas Altas;2007;2,8
MG;3115409;Catas Altas da Noruega;2007;4,2
MG;3115458;Catuji;2007;2,6
MG;3115474;Catuti;2007;3,2
MG;3115508;Caxambu;2007;3,3
MG;3115607;Cedro do Abaeté;2007;4,5
MG;3115706;Central de Minas;2007;3,6
MG;3115805;Centralina;2007;4,1
MG;3115904;Chácara;2007;4,3
MG;3116001;Chalé;2007;3,5
MG;3116100;Chapada do Norte;2007;3,5
MG;3116159;Chapada Gaúcha;2007;2,9
MG;3116209;Chiador;2007;2,9
MG;3116308;Cipotânea;2007;4,1
MG;3116407;Claraval;2007;3,8
MG;3116506;Claro dos Poções;2007;3,8
MG;3116605;Cláudio;2007;5
MG;3116704;Coimbra;2007;3,5
MG;3116803;Coluna;2007;4
MG;3116902;Comendador Gomes;2007;3,2
MG;3117009;Comercinho;2007;3,3
MG;3117108;Conceição da Aparecida;2007;4,7
MG;3117207;Conceição das Pedras;2007;4,3
MG;3117306;Conceição das Alagoas;2007;3,8
MG;3117405;Conceição de Ipanema;2007;4,5
MG;3117504;Conceição do Mato Dentro;2007;3,5
MG;3117603;Conceição do Pará;2007;3,7
MG;3117702;Conceição do Rio Verde;2007;3,8
MG;3117801;Conceição dos Ouros;2007;4,7
MG;3117836;Cônego Marinho;2007;3,3
MG;3117876;Confins;2007;2,9
MG;3117900;Congonhal;2007;4,9
MG;3118007;Congonhas;2007;4
MG;3118106;Congonhas do Norte;2007;3,6
MG;3118205;Conquista;2007;3,9
MG;3118304;Conselheiro Lafaiete;2007;4,2
MG;3118403;Conselheiro Pena;2007;3,9
MG;3118502;Consolação;2007;4,6
MG;3118601;Contagem;2007;4,1
MG;3118700;Coqueiral;2007;4,2
MG;3118809;Coração de Jesus;2007;3,5
MG;3118908;Cordisburgo;2007;4,1
MG;3119005;Cordislândia;2007;4
MG;3119104;Corinto;2007;3,5
MG;3119203;Coroaci;2007;3,8
MG;3119302;Coromandel;2007;4,1
MG;3119401;Coronel Fabriciano;2007;3,8
MG;3119500;Coronel Murta;2007;3,7
MG;3119609;Coronel Pacheco;2007;3,6
MG;3119708;Coronel Xavier Chaves;2007;5,2
MG;3119807;Córrego Danta;2007;3,9
MG;3119906;Córrego do Bom Jesus;2007;4
MG;3119955;Córrego Fundo;2007;4
MG;3120003;Córrego Novo;2007;3,5
MG;3120102;Couto de Magalhães de Minas;2007;3,5
MG;3120151;Crisólita;2007;3,4
MG;3120201;Cristais;2007;4
MG;3120300;Cristália;2007;3
MG;3120409;Cristiano Otoni;2007;4
MG;3120508;Cristina;2007;3,9
MG;3120607;Crucilândia;2007;3,5
MG;3120706;Cruzeiro da Fortaleza;2007;3,5
MG;3120805;Cruzília;2007;3,5
MG;3120839;Cuparaque;2007;3,8
MG;3120870;Curral de Dentro;2007;3,2
MG;3120904;Curvelo;2007;3,7
MG;3121001;Datas;2007;3,8
MG;3121100;Delfim Moreira;2007;4,4
MG;3121209;Delfinópolis;2007;4,2
MG;3121258;Delta;2007;4
MG;3121308;Descoberto;2007;4,3
MG;3121407;Desterro de Entre Rios;2007;4,5
MG;3121506;Desterro do Melo;2007;4,9
MG;3121605;Diamantina;2007;3,5
MG;3121704;Diogo de Vasconcelos;2007;2,5
MG;3121803;Dionísio;2007;3,3
MG;3121902;Divinésia;2007;3,7
MG;3122009;Divino;2007;3,8
MG;3122108;Divino das Laranjeiras;2007;3,8
MG;3122207;Divinolândia de Minas;2007;2,9
MG;3122306;Divinópolis;2007;4,5
MG;3122355;Divisa Alegre;2007;3,3
MG;3122405;Divisa Nova;2007;4,3
MG;3122454;Divisópolis;2007;3
MG;3122470;Dom Bosco;2007;3,9
MG;3122504;Dom Cavati;2007;3,9
MG;3122603;Dom Joaquim;2007;3,7
MG;3122702;Dom Silvério;2007;3,8
MG;3122801;Dom Viçoso;2007;4,7
MG;3122900;Dona Eusébia;2007;4,5
MG;3123007;Dores de Campos;2007;4,5
MG;3123106;Dores de Guanhães;2007;3,7
MG;3123205;Dores do Indaiá;2007;4,3
MG;3123304;Dores do Turvo;2007;4,4
MG;3123403;Doresópolis;2007;3,8
MG;3123502;Douradoquara;2007;4,3
MG;3123528;Durandé;2007;3,2
MG;3123601;Elói Mendes;2007;4,3
MG;3123700;Engenheiro Caldas;2007;2,9
MG;3123809;Engenheiro Navarro;2007;3
MG;3123858;Entre Folhas;2007;3,3
MG;3123908;Entre Rios de Minas;2007;4,2
MG;3124005;Ervália;2007;3,7
MG;3124104;Esmeraldas;2007;3,7
MG;3124203;Espera Feliz;2007;3,7
MG;3124302;Espinosa;2007;3,2
MG;3124401;Espírito Santo do Dourado;2007;3,5
MG;3124500;Estiva;2007;4,4
MG;3124609;Estrela Dalva;2007;3,7
MG;3124708;Estrela do Indaiá;2007;4
MG;3124807;Estrela do Sul;2007;3,4
MG;3124906;Eugenópolis;2007;3,7
MG;3125002;Ewbank da Câmara;2007;3
MG;3125101;Extrema;2007;4
MG;3125200;Fama;2007;3,9
MG;3125309;Faria Lemos;2007;4
MG;3125408;Felício dos Santos;2007;2,8
MG;3125507;São Gonçalo do Rio Preto;2007;2,8
MG;3125606;Felisburgo;2007;2,9
MG;3125705;Felixlândia;2007;3,2
MG;3125804;Fernandes Tourinho;2007;3,5
MG;3125903;Ferros;2007;3,7
MG;3125952;Fervedouro;2007;3,6
MG;3126000;Florestal;2007;3,6
MG;3126109;Formiga;2007;4,6
MG;3126208;Formoso;2007;3,3
MG;3126307;Fortaleza de Minas;2007;3,8
MG;3126406;Fortuna de Minas;2007;3,6
MG;3126505;Francisco Badaró;2007;3,8
MG;3126604;Francisco Dumont;2007;4
MG;3126703;Francisco Sá;2007;3,2
MG;3126752;Franciscópolis;2007;3,7
MG;3126802;Frei Gaspar;2007;2,9
MG;3126901;Frei Inocêncio;2007;3
MG;3126950;Frei Lagonegro;2007;3,6
MG;3127008;Fronteira;2007;2,9
MG;3127057;Fronteira dos Vales;2007;2,6
MG;3127073;Fruta de Leite;2007;2,5
MG;3127107;Frutal;2007;3,9
MG;3127206;Funilândia;2007;3,5
MG;3127305;Galiléia;2007;3,4
MG;3127339;Gameleiras;2007;3,4
MG;3127354;Glaucilândia;2007;3,5
MG;3127370;Goiabeira;2007;4,1
MG;3127388;Goianá;2007;4
MG;3127404;Gonçalves;2007;4,9
MG;3127503;Gonzaga;2007;3,4
MG;3127602;Gouveia;2007;4,3
MG;3127701;Governador Valadares;2007;3,4
MG;3127800;Grão Mogol;2007;2,8
MG;3127909;Grupiara;2007;4,3
MG;3128006;Guanhães;2007;3,5
MG;3128105;Guapé;2007;4,2
MG;3128204;Guaraciaba;2007;3,9
MG;3128253;Guaraciama;2007;3,5
MG;3128303;Guaranésia;2007;4,4
MG;3128402;Guarani;2007;4,3
MG;3128501;Guarará;2007;4,4
MG;3128600;Guarda-Mor;2007;4,1
MG;3128709;Guaxupé;2007;4,7
MG;3128808;Guidoval;2007;4,9
MG;3128907;Guimarânia;2007;3,1
MG;3129004;Guiricema;2007;4,6
MG;3129103;Gurinhatã;2007;3,7
MG;3129202;Heliodora;2007;3,6
MG;3129301;Iapu;2007;3,7
MG;3129400;Ibertioga;2007;4,2
MG;3129509;Ibiá;2007;4
MG;3129608;Ibiaí;2007;2,8
MG;3129657;Ibiracatu;2007;3,1
MG;3129707;Ibiraci;2007;3,7
MG;3129806;Ibirité;2007;3,6
MG;3129905;Ibitiúra de Minas;2007;3,6
MG;3130002;Ibituruna;2007;4,6
MG;3130051;Icaraí de Minas;2007;4,1
MG;3130101;Igarapé;2007;3,9
MG;3130200;Igaratinga;2007;3,6
MG;3130309;Iguatama;2007;3,8
MG;3130408;Ijaci;2007;3,4
MG;3130507;Ilicínea;2007;3,6
MG;3130556;Imbé de Minas;2007;3,4
MG;3130606;Inconfidentes;2007;4,7
MG;3130655;Indaiabira;2007;3,2
MG;3130705;Indianópolis;2007;3
MG;3130804;Ingaí;2007;3,7
MG;3130903;Inhapim;2007;3,7
MG;3131000;Inhaúma;2007;3,8
MG;3131109;Inimutaba;2007;3,8
MG;3131158;Ipaba;2007;3,3
MG;3131208;Ipanema;2007;4,2
MG;3131307;Ipatinga;2007;3,7
MG;3131406;Ipiaçu;2007;3,6
MG;3131505;Ipuiúna;2007;3,5
MG;3131604;Iraí de Minas;2007;3,9
MG;3131703;Itabira;2007;3,7
MG;3131802;Itabirinha;2007;3,3
MG;3131901;Itabirito;2007;4,1
MG;3132008;Itacambira;2007;4
MG;3132107;Itacarambi;2007;3,3
MG;3132206;Itaguara;2007;4,3
MG;3132305;Itaipé;2007;2,8
MG;3132404;Itajubá;2007;3,9
MG;3132503;Itamarandiba;2007;3,8
MG;3132602;Itamarati de Minas;2007;3,8
MG;3132701;Itambacuri;2007;3,1
MG;3132800;Itambé do Mato Dentro;2007;4,4
MG;3132909;Itamogi;2007;4,8
MG;3133006;Itamonte;2007;3,5
MG;3133105;Itanhandu;2007;3,9
MG;3133204;Itanhomi;2007;3,1
MG;3133303;Itaobim;2007;3,1
MG;3133402;Itapagipe;2007;4,9
MG;3133501;Itapecerica;2007;4
MG;3133600;Itapeva;2007;4,6
MG;3133709;Itatiaiuçu;2007;3,9
MG;3133758;Itaú de Minas;2007;4,3
MG;3133808;Itaúna;2007;4,3
MG;3133907;Itaverava;2007;3,1
MG;3134004;Itinga;2007;3
MG;3134103;Itueta;2007;3,9
MG;3134202;Ituiutaba;2007;4
MG;3134301;Itumirim;2007;4,3
MG;3134400;Iturama;2007;4
MG;3134509;Itutinga;2007;3,8
MG;3134608;Jaboticatubas;2007;3,7
MG;3134707;Jacinto;2007;3,3
MG;3134806;Jacuí;2007;4,9
MG;3134905;Jacutinga;2007;3,8
MG;3135001;Jaguaraçu;2007;2,4
MG;3135050;Jaíba;2007;3,1
MG;3135076;Jampruca;2007;2,9
MG;3135100;Janaúba;2007;3,4
MG;3135209;Januária;2007;3,2
MG;3135308;Japaraíba;2007;5,8
MG;3135357;Japonvar;2007;2,8
MG;3135407;Jeceaba;2007;3,5
MG;3135456;Jenipapo de Minas;2007;3,6
MG;3135506;Jequeri;2007;3,5
MG;3135605;Jequitaí;2007;3,4
MG;3135704;Jequitibá;2007;3,3
MG;3135803;Jequitinhonha;2007;3,6
MG;3135902;Jesuânia;2007;4,3
MG;3136009;Joaíma;2007;3,3
MG;3136108;Joanésia;2007;4,1
MG;3136207;João Monlevade;2007;4,4
MG;3136306;João Pinheiro;2007;4,1
MG;3136405;Joaquim Felício;2007;3,7
MG;3136504;Jordânia;2007;3,5
MG;3136520;José Gonçalves de Minas;2007;3,9
MG;3136553;José Raydan;2007;3,5
MG;3136579;Josenópolis;2007;2
MG;3136603;Nova União;2007;3,8
MG;3136652;Juatuba;2007;4,2
MG;3136702;Juiz de Fora;2007;3,8
MG;3136801;Juramento;2007;3,2
MG;3136900;Juruaia;2007;4,4
MG;3136959;Juvenília;2007;2,8
MG;3137007;Ladainha;2007;3
MG;3137106;Lagamar;2007;5,1
MG;3137205;Lagoa da Prata;2007;4,5
MG;3137304;Lagoa dos Patos;2007;3,7
MG;3137403;Lagoa Dourada;2007;4,3
MG;3137502;Lagoa Formosa;2007;4,6
MG;3137536;Lagoa Grande;2007;3,9
MG;3137601;Lagoa Santa;2007;3,8
MG;3137700;Lajinha;2007;3,1
MG;3137809;Lambari;2007;4,6
MG;3137908;Lamim;2007;4,4
MG;3138005;Laranjal;2007;4,3
MG;3138104;Lassance;2007;3,5
MG;3138203;Lavras;2007;4,1
MG;3138302;Leandro Ferreira;2007;4,7
MG;3138351;Leme do Prado;2007;4,2
MG;3138401;Leopoldina;2007;3,3
MG;3138500;Liberdade;2007;3,8
MG;3138609;Lima Duarte;2007;4
MG;3138625;Limeira do Oeste;2007;4,1
